trip_id,cab_id,payment_id,start_location_latt,start_location_long,end_location_latt,end_location_long,Amount_paid,Amount_paid_type,cab_type,trip_rating,Cab_booking_time,Cab_booking_date,travel_time,waiting_time,discount_applied,single_lady
602,ec039f5c-ad33-46f6-8c2f-28fe77592798,f54ac12a-84ca-4033-9277-0a73c5abbb83,37.697794,112.708224,-16.67787,46.109699,172.43,card,SUV,5,10:29,10/16/2016,154,10,no,yes
603,01346dbf-d6f7-475a-9f79-e3f2e43363ac,86849dfb-12b0-460c-89fc-cbacbf44db6b,56.0311512,54.2842859,8.484387,-80.019341,1007.61,cash,sedan,3,17:30,4/11/2017,191,14,no,yes
604,76ef0f5c-3848-426e-88d5-7abbbe9b7aab,8e47ad6b-60d5-4aec-8bef-4ec5e1dec898,14.7044701,121.0519495,17.5385975,120.6662294,283.05,card,SUV,4,6:08,9/9/2016,251,30,no,yes
605,44ecf5f7-1e9a-4656-b70b-d38f3761a7c9,1f9f9489-41d9-4660-8934-3193116e0e5d,22.512308,110.079171,55.9840531,37.1619979,589.77,card,auto,3,4:16,4/8/2017,102,13,yes,no
606,5d5d5b23-eee8-44e8-aae1-c2df8276f63e,c6393399-0501-45ab-b565-bcadf15de406,14.6462828,100.1479182,31.364042,108.520914,1825.34,cash,micro,3,5:38,8/12/2016,268,23,yes,no
607,536f8c93-c096-46c5-8bfb-4fd06befadc7,546101b2-69d2-408f-9088-d6a4ee61910d,53.4855448,-6.1544115,55.0615034,59.9082587,250.8,cash,micro,3,0:36,12/28/2016,233,9,no,yes
608,de6fe61e-dba2-4749-bf49-1e2a1de3a82a,d7abd4ce-7236-4026-8f10-84f3dd26e2a7,36.049805,-115.244096,-5.7966464,-35.2370177,1455.94,cash,SUV,4,13:05,8/31/2016,176,16,no,no
609,808cbcd7-ad1c-4a25-8e13-51cc3fc667e3,e328d81b-544c-4011-8481-f907446d180b,10.9322366,121.9864492,43.1508732,-79.2056361,1987.38,cash,SUV,5,15:01,8/26/2016,50,0,no,no
610,b3efce6d-440c-4bac-b8dd-d8b59990fe4f,a886e7ab-6d34-497f-9335-cf7b315299d6,22.69569,112.225334,-34.6893026,-58.5247124,650,card,SUV,5,10:58,6/9/2017,151,7,yes,yes
611,55aba4cf-a6df-4d9b-9fa8-71d7fc741701,fbfad02b-0bfc-40a7-859e-2cf3041381b1,-6.9861815,107.2930419,34.61672,109.248057,1131.55,card,SUV,3,3:19,8/28/2016,88,10,yes,yes
612,e3045627-aeb6-4b93-96b4-ffb8d0d0d553,05eacda4-ae7c-4d6e-9f3f-37c73e1b4765,52.7009338,-6.9692181,-13.3108167,-75.4102538,406.07,cash,SUV,5,0:59,5/18/2017,129,9,yes,yes
613,8f0485f4-18c3-4101-bce7-0173688e1b4f,6fb6a8f0-cbe4-4067-9a28-f46256c32a0f,49.0096906,2.5479245,9.9010414,-83.9977527,270.75,cash,auto,4,2:47,6/23/2016,125,8,no,yes
614,5dcf283a-7d8b-478e-9c69-2707470d8a47,49b99f70-ec58-4ac4-b5a7-b368e3e86444,34.9128121,-116.6492954,-7.0655878,113.7037797,1574.04,card,SUV,5,5:10,3/24/2017,32,19,yes,yes
615,1138c20d-a538-4006-a1de-7a754d6606bc,b40240de-b51f-4f03-9580-80dcf91b3d3e,-31.3320807,-64.3084285,40.6196638,47.1500324,988.41,cash,micro,4,1:28,4/6/2017,292,21,no,yes
616,0d9fff74-f103-4ff7-99e8-7433f0975e7a,28a5cdbd-723d-47ca-8410-bd05398e49bf,-6.3396406,106.9889904,-4.1828379,13.2865504,1556.66,card,auto,3,18:39,5/17/2017,87,19,yes,no
617,9dd2ba9c-015f-4a4e-af04-540c967c784c,72316eda-821a-443a-86e5-f45001aa7a12,37.3933984,24.4173321,13.70832,100.5201019,137.03,cash,SUV,4,3:26,10/3/2016,145,18,no,yes
618,5b3c35f0-8423-4560-aa57-3c300f7dad36,2fbec1e8-9c6a-48e0-97bf-b178b73afaca,26.312444,99.850365,22.8929945,-82.5050529,707.02,cash,SUV,4,3:56,3/2/2017,130,19,yes,no
619,06a27b13-7336-46f8-807b-153e444cd93c,80d9675a-0122-4982-85f9-44cff199e63d,-31.4325479,-64.1305924,10.527572,125.16258,958.42,card,SUV,4,10:34,5/5/2017,154,16,yes,yes
620,d3ecb146-4195-4602-ab9b-2d0ad8e6401f,2c70bfbb-2d43-4dd7-a5d2-9ada144b9649,48.9089753,2.3011787,-6.125044,106.8377497,830.56,cash,SUV,5,3:28,12/18/2016,51,5,yes,no
621,832304de-9904-4903-b2b4-f5cc45f36069,7844005c-5907-468b-a061-4b3054f59c17,53.4698755,35.0963837,44.019172,18.1535702,1770.38,cash,auto,5,22:17,9/19/2016,175,5,yes,yes
622,10574ff8-1c30-4695-be6e-b71b8ebc0ed6,5bf0b2d9-31fa-4e44-87d6-0a6781e95cd8,50.1262873,20.1024758,60.1161159,30.2124344,1647.52,card,SUV,5,0:03,1/10/2017,121,17,no,no
623,1461e0d5-17a7-4b44-8421-41505f59e2cd,76be1617-4cf0-4cec-98be-c55ee82beb53,25.606486,100.267638,28.1499543,129.244362,1025.06,cash,sedan,4,1:11,6/13/2017,69,23,yes,yes
624,1c09eb7c-2963-4297-ba6d-6cd3d12fc8d3,8829760f-fbb7-4468-94e7-5cda882bf45e,51.7480675,20.3872239,40.2328952,141.2968609,1845.65,card,SUV,5,14:12,5/20/2017,280,30,no,no
625,9d34396e-a695-4f6d-a700-241a5e5f9f9b,4a12878b-dc4e-4e9f-9272-338f6c53d038,38.0208091,-7.8554287,49.6046109,14.2774242,1053.17,card,SUV,4,22:30,1/14/2017,295,24,no,no
626,1c8608b1-72fa-4719-8299-a9be36e8bbbb,64cd4ced-b3b0-4ff2-b487-e8be510a5eba,25.4967308,-103.5886258,-27.97499,30.69633,1963.37,card,SUV,5,11:00,9/21/2016,117,9,no,no
627,4b265a78-8ea9-48ad-b237-c59c8bb87d17,d30b2d3b-c749-4a09-a766-eba38879be3a,7.2077348,100.595029,30.379545,120.047429,419.01,card,auto,5,8:15,7/29/2016,98,3,yes,no
628,9c881dbb-cac6-4ab8-bfef-4c965131b73f,f0fe08f7-5b86-410b-a0b8-ca9d69dd9b55,19.5037694,-99.1324282,41.87507,21.87599,514.99,cash,micro,3,15:25,10/4/2016,258,21,yes,no
629,808c1fb7-2c96-4d2a-aa53-6db941705b4f,8c7fc412-3524-4b0d-84b3-fa52d781b7ff,34.7220005,-5.1441842,24.034527,112.047639,1916.52,cash,auto,4,1:36,1/16/2017,72,10,no,yes
630,1336b55e-c25e-4ab0-a2db-6fccc1039956,a4316d99-57b6-4ce0-a406-017285c6092d,53.7369009,-6.4241156,18.5422768,99.0571089,703.38,card,SUV,5,9:56,1/17/2017,165,12,no,yes
631,b1ca9e1d-76f7-44c7-ba47-414d4caf13aa,7350f0a7-6f9c-4dc0-8d93-f784421ad405,23.075573,109.599556,30.66044,120.013991,927.2,cash,sedan,4,12:30,10/15/2016,77,30,yes,yes
632,e3212a6f-12aa-4b45-8e6d-61058876f1a8,87f06c63-810f-44c4-8fc5-a8147f5da52d,40.9863643,45.3666914,26.2650742,50.6223267,1411.84,cash,micro,3,22:15,5/25/2017,153,17,yes,no
633,f762c27b-b511-43df-84b3-7431222efccb,2874ec83-1c00-4311-a982-97fede3f5f8d,40.894048,44.1992229,8.6102728,152.2399398,1726.25,cash,micro,3,3:45,4/12/2017,227,26,yes,no
634,02134575-68f5-41f3-a2cc-00f22d2d2be6,25fb4452-0cae-4109-972f-a9feadf6a705,-15.158624,-48.2802925,41.5237953,-8.7261408,1456.07,card,SUV,3,23:36,2/10/2017,222,30,no,yes
635,c6991b48-ea54-43de-abb6-ee1cf56db264,aca572b5-1c0e-4e59-aa00-49d9c2244de9,29.50393,117.976899,45.1888273,39.6438647,359.35,card,sedan,5,17:55,7/28/2016,243,21,yes,yes
636,9af144ec-38b5-4a74-9b3d-9e52441b018a,0efcbdde-b1d6-4646-9569-719c2f13844f,59.3390242,17.9828338,9.9165452,-84.1014639,1224.37,card,micro,3,2:19,1/7/2017,228,21,no,no
637,fc7111e1-8b13-49e9-b7f9-ad75adf34c46,d3ca6ecc-7598-4b22-823a-c5f92b6dc4ae,7.8042011,123.3412743,25.401313,114.362112,126.16,card,SUV,4,12:40,7/8/2016,56,29,yes,no
638,fc75cd66-6f6a-4997-aa95-bd7a2ce050c8,6c4aca47-dbec-4380-86f0-d5d0cae85b8e,-7.0682775,108.430572,-34.4418692,19.4538014,1436.8,cash,SUV,5,20:12,9/26/2016,176,16,no,yes
639,13f4f935-5f9b-49d7-9499-8774fe30b4ef,2575f3d8-441a-4f99-8e64-aa667099169c,26.1372068,68.2667265,41.3263905,-8.2207204,600.88,cash,micro,5,2:01,2/16/2017,184,26,yes,yes
640,2ea7be94-fc8f-4954-adce-2d2dbb2d556b,7d18c1d5-25fa-464a-9d0b-412c57424c1a,35.872664,120.04619,49.4648362,2.8898334,471.67,card,SUV,3,0:05,12/1/2016,147,20,yes,no
641,fac2b3fb-5fad-4a05-a1e7-4a85226da001,f2a55413-6697-4e6f-9e1f-3f86c928ddb1,36.3573462,25.4459308,-7.783297,110.363649,1716.46,cash,SUV,4,1:47,8/4/2016,211,11,yes,no
642,a3b85cbb-e956-46fe-ae1e-7904a20dcffa,bbfbe937-11c2-4d81-ad19-c11bd96316fa,52.9978,78.6449,24.9938893,110.4541138,1998.37,cash,sedan,3,17:25,6/9/2017,147,29,no,yes
643,387deefc-df4c-4135-a6e7-95802873e4e4,fe5d187d-a68f-4180-b761-1c9b5eba6c98,13.4441374,144.7820914,-9.5128,120.1979,206.77,card,micro,5,15:51,10/3/2016,213,16,no,no
644,7e6c1138-cd38-4ca9-a5f7-f75811552b33,22d26d15-4274-430e-8a06-dc32ad8f3bb7,59.9149479,10.7362308,40.0249257,44.4540632,1913.25,card,sedan,3,17:08,12/31/2016,266,1,yes,no
645,838b04ab-ec19-4430-bf66-546e1a842d6e,fe934153-43b6-4fb7-9ad2-f87d98b909e5,50.5580426,136.9943857,-8.0716019,112.1758089,1494.56,card,auto,5,10:24,5/28/2017,85,10,no,yes
646,e609c86e-b3b2-4db2-8dd9-384f3f4d853b,a25e032b-ef67-47cb-afbf-d68e3905cba2,30.673618,118.382379,27.018126,114.370929,1592.57,card,SUV,4,23:14,7/29/2016,81,28,no,no
647,85024b8e-7af7-4b4d-a8de-45ec79fbba6d,b194448b-035e-4667-8b52-840925f81ed7,-7.2576752,112.7514577,44.8601051,78.7628605,1497.48,cash,SUV,4,2:45,11/24/2016,287,28,no,yes
648,d9972a7e-43f3-4be2-853e-d5ee4ab4cb23,5b1ab5d3-3e82-4867-946e-157519868fa3,56.0349544,35.9510395,-7.4039153,112.7718209,138.64,cash,SUV,4,18:47,7/4/2016,85,15,no,yes
649,12b645b1-637d-4463-8c7b-3dbe25259481,ef24d77e-1296-4b7e-afba-321f7d79e431,25.112046,99.161761,-3.9389,134.9696,1672.93,cash,micro,5,0:52,9/2/2016,34,9,no,yes
650,c45358c7-c48d-4bad-9bbf-9374e813384e,22505340-69f1-4514-b6bf-68551783b98c,46.0565579,15.6625947,7.0024321,-9.4728244,537.71,card,SUV,3,16:12,8/7/2016,46,2,no,no
651,e808eb3d-0399-4707-be16-0f293ab3e3a7,65db00f1-2c34-4186-89f0-8941eb57842d,44.7051702,18.3104025,51.5731362,5.0314656,1032.93,cash,auto,3,9:56,11/14/2016,39,27,yes,no
652,2fcd5dec-e521-4365-b892-daddb8f93fde,f70401b9-9ae8-4a79-865d-a152c5ae7797,31.642718,105.170845,52.0097259,-8.337871,1687.7,card,SUV,5,16:25,6/11/2017,54,4,yes,no
653,b2bd7d99-c636-4495-abcd-476ab92be936,57aecc15-1d24-4f37-8b9f-28e8a62bbcd9,-7.0090256,23.4537973,43.5251666,-5.6379087,411.74,card,auto,4,21:18,7/7/2016,43,12,yes,yes
654,6f774d2f-9cba-4075-9409-d606e5d40de6,86ca4fd1-c624-470d-bd32-2f26a96672e1,9.80278,118.69861,34.275,133.75,256.34,cash,auto,5,4:09,7/6/2016,265,16,yes,no
655,b6aa66e8-9db7-4a6a-9709-dc4024041ff2,d7d14e1a-4656-46e5-a469-0e872665efc3,41.6918275,-8.8344101,42.3223434,22.7092535,1089.79,card,micro,3,15:59,4/25/2017,266,16,yes,yes
656,72c525d0-ebae-4898-8a2a-b39334a36c18,018c8741-30df-4736-b725-fde443b3c1f4,-20.4207385,-49.9648907,39.6932144,-8.2905257,209.94,card,auto,3,6:33,6/1/2017,43,21,yes,yes
657,a04c245b-16a6-469e-817a-9a37411fcbd1,d4a25801-2c28-4ef3-99e2-2586b072dfe3,50.13334,20.8861701,-26.7416528,-52.5852334,373.64,cash,sedan,5,17:23,11/14/2016,293,5,yes,no
658,88f344d8-8977-4826-b9e9-32469940f886,ae477030-ceab-41b7-9d7b-e8c079bae8eb,46.2531292,14.4868829,65.371498,58.0235821,1866.72,cash,auto,4,1:24,4/25/2017,93,3,no,no
659,cd156758-843d-4b50-93c5-0a85d7c783a8,94cdee8a-6771-4e95-9ffa-160bc83ab8a6,57.7045166,11.9303953,52.0715558,103.8262447,860.97,cash,SUV,3,16:43,3/18/2017,59,1,yes,no
660,d4daf90d-247f-401a-8185-74a738f1ac7c,b5b880b9-f680-47ae-a178-c0750656aec6,35.2113383,48.7241621,34.748256,113.61285,535.89,card,SUV,4,6:11,6/29/2016,133,10,yes,yes
661,ecd229c3-0107-487c-b5a6-4432d14d06a7,1b01883c-50ee-433f-a558-d63d11bb1524,31.2219543,-9.0736964,5.329576,103.1369108,608.42,cash,auto,4,5:54,2/20/2017,236,20,no,yes
662,57770588-fe38-4e9d-b223-e52685381ac9,4efef424-efc9-4fb5-92c6-52bf196cfb50,-12.8,-75.666667,62.2956257,28.2513674,863.63,card,SUV,5,19:06,7/21/2016,135,10,yes,no
663,1df29a89-e76a-49e3-b80d-c6a5207217c1,323c00ee-be4c-4785-9728-e8f778f10dd8,55.7368049,37.8286538,21.5233008,109.8301973,1493.56,card,sedan,5,17:06,5/22/2017,52,22,yes,no
664,8fb873c2-b9f7-4976-b5de-16d0d45d9c85,8a48c911-5e03-40c5-afef-972d843fc2ce,-22.38146,27.59223,1.3796294,-77.2520101,1792.92,card,SUV,5,14:25,4/20/2017,118,21,no,yes
665,b7a54b16-7571-4a0d-8cd8-01de7da6782a,784ab579-af49-4f5e-a487-0674296e35f6,-15.158624,-48.2802925,43.179594,123.855668,1009.11,cash,SUV,5,21:53,12/28/2016,111,14,yes,yes
666,c94edf65-4af0-414f-a090-0d97839b6f05,b8947424-f9c9-4c9c-9c83-ee8d44f831cb,53.1620102,16.6118082,40.385424,115.869854,1579.54,cash,SUV,4,4:01,12/17/2016,35,13,no,yes
667,01d20de8-d1eb-4465-8881-762dc49c031e,3e9bce48-9301-43ae-8833-3eef0ee171b0,-38.9395203,-68.1324297,49.9594627,15.9105476,987.63,cash,auto,5,4:50,8/12/2016,174,29,no,no
668,c9726011-d5a6-4912-82e7-37c7fb88a57c,fc1c0c67-9614-4acf-ba08-1d073ff67ccb,46.96031,-71.03219,47.2876246,5.0131814,1612.88,card,SUV,3,22:33,9/28/2016,87,16,no,yes
669,fb0210f1-e9e3-48ee-b4f0-1b533bfcd385,6251b311-0b7e-4eb5-8f38-2b5eecaa449a,-5.7577862,105.6984455,49.7243072,13.273185,1679.77,cash,SUV,5,1:11,11/20/2016,72,2,no,yes
670,4ec87c0b-0196-4585-b116-d84bc40a20c3,369cda57-ef19-4249-a17f-567e63680796,30.780217,120.644805,42.73547,47.1378,720.27,card,auto,5,1:53,9/24/2016,53,3,no,no
671,3c75301c-b962-425c-9689-46b90b8320ab,013df717-107b-4a86-94b9-3c010b8f9e5e,42.038041,-8.324549,2.965147,99.0626377,739.28,card,auto,5,21:00,5/8/2017,235,30,no,yes
672,c2b74a45-b2e4-47df-ac95-3c7283c0558c,4eeef58d-2f47-4b24-aec8-83f323b488db,43.4945737,5.8978018,0.66643,-76.87192,647.1,card,micro,3,23:16,5/22/2017,77,7,no,no
673,04498d41-3d18-416c-9cf2-609c646b42ea,0ef734d7-fe76-454d-99dd-815ea03884b0,25.242158,117.326355,14.5638721,121.0327599,1773.77,card,SUV,3,16:31,3/19/2017,276,1,yes,no
674,04582e16-0926-4d5e-990d-81252ddc2cee,7bddf307-88f3-43f8-bc1f-ec5841f70413,-6.7348499,107.0103733,51.1852442,19.1911952,798.6,cash,SUV,5,4:29,12/6/2016,205,6,yes,yes
675,79d27687-8110-4ace-9d31-a7ca44f9950f,88ede5c6-dbfd-4936-8e63-4d6bdc581445,37.646108,120.477813,47.7437283,27.9542722,933.79,card,micro,4,7:45,6/22/2016,236,17,no,yes
676,a2a0e24f-fdde-4afe-a77d-d9cc33c5f7bf,133c66cb-07a8-4375-81b0-418268f1727a,45.7089869,34.3874785,-8.2850512,112.423186,983.38,cash,auto,3,23:35,12/3/2016,111,6,no,yes
677,fcb102f8-5710-4002-8517-cf107ff5ed56,41fbf996-f9dc-4569-b9b4-639673b7fe3a,-34.6037075,-58.5096724,17.0994461,121.6975078,304.97,cash,SUV,3,19:58,1/19/2017,252,7,yes,yes
678,f02d5f88-1dfe-446d-899b-41fcec6c6798,47bb8790-2646-448e-a744-cfda5319f7b9,14.6347254,121.0112199,-14.72796,-70.52285,344.23,cash,sedan,3,14:40,4/29/2017,37,19,yes,yes
679,0f4be826-7b2e-4cc0-a4b3-a6550fdd0f72,295264d1-89cc-491e-b49c-7a5ff5a65169,24.388837,107.851428,40.8576169,-8.5183398,992.96,cash,SUV,5,23:46,3/8/2017,58,9,yes,no
680,0e1a7e86-0f2c-42c7-a977-441fee0b4f1b,5279e44b-ef7b-4183-be5b-4ca3690af9b7,43.8793185,41.4584783,-23.4217742,-49.0924714,838.2,cash,SUV,4,4:53,10/4/2016,156,16,yes,no
681,7d473778-f196-42de-b813-ddc57223aaab,4eec0f1f-851d-4991-8261-697b62af6cb3,39.932447,116.430976,34.0599302,-118.249786,690.81,card,SUV,3,22:07,8/28/2016,238,0,no,no
682,276322fb-0801-41f0-94ba-a9c84dfb3f42,86b793a6-c1f6-4c30-beaf-0220a47c5474,34.329567,108.706272,33.9973,99.44638,1691.35,cash,SUV,4,4:21,11/28/2016,282,29,yes,yes
683,5b760d5c-75e1-403f-886e-f6e903c8f14d,478bd26f-6014-4558-982e-d31484f44c53,42.3332013,142.3680716,32.0681759,23.941751,219.22,cash,micro,5,7:46,2/27/2017,114,8,no,no
684,4ff3419b-7327-473a-82e7-933441282598,a68f4649-3150-46af-87ac-b19da1bc3773,33.044814,106.656635,19.710125,-99.1400807,1519.07,card,micro,3,0:45,3/6/2017,283,7,yes,yes
685,559a304f-09e1-4877-b892-363f14559a5f,b80e8252-f182-4fac-9629-b2b957489bc5,1.4188947,-75.9230976,34.0506434,109.3781809,1709.93,card,SUV,3,23:01,2/2/2017,214,16,yes,no
686,05dbecc0-08cd-45bb-89d7-a4042c413f6a,53af8a35-3dd1-41f2-b99c-12debbe83cf9,-29.0282919,-53.9541563,-5.5844754,105.4771084,1954.3,card,auto,5,17:35,9/10/2016,38,1,yes,yes
687,44614d63-dc9f-4b9d-8569-128e74ef64f7,b3d60ca1-fb62-4360-bfdc-825f410b5fe1,12.6583137,-87.1672193,-8.3627277,-36.7388486,267.99,card,auto,5,6:20,8/14/2016,282,11,yes,yes
688,865689c3-8900-4bfd-81c2-e9420d465fcd,33b49967-b772-4ac9-ab76-b970ab9ec951,9.338682,123.291063,31.623728,121.397421,1275.78,card,micro,4,12:58,4/11/2017,170,8,yes,yes
689,11f0d9cd-ea55-4e86-a650-081421fbc31a,06a6e52c-2db2-45a9-a919-1e233befa375,28.5828673,121.3872734,-30.9970748,26.3308478,1921.78,card,auto,3,10:55,12/21/2016,115,4,no,yes
690,52bdbdce-244b-4c59-be9d-6fd72f37e08b,219a3f9a-f47d-4a64-8d87-b5420db7e94b,36.285792,120.601428,53.5855087,-116.4428615,1938.06,cash,auto,3,13:04,12/8/2016,49,24,no,no
691,438139ff-7d21-4036-a022-59b0b3d5319c,ba846fef-fa55-402d-81b7-5252da2c9dd3,7.8941941,7.0659783,-18.0197815,31.067907,1330.6,cash,SUV,3,20:21,12/26/2016,48,14,no,no
692,eaca7df8-1f72-4d39-bfc7-3cfd714babd2,d84f6cae-c2a7-40d0-a431-5f6e36df2010,-14.27079,-69.567879,-25.4645818,-56.013851,693.46,card,SUV,5,13:41,8/26/2016,266,2,no,yes
693,f9a66a28-f6c5-45e5-b52b-51f9bc29fc70,d9436b52-8362-4dd1-835d-48ebd6c2a32f,48.9563647,17.1329667,-13.0719408,-39.5099186,615.88,card,SUV,3,17:46,5/8/2017,267,11,yes,yes
694,786d6f57-12d9-4e67-b90b-87ab242965ca,254fa0e7-b264-419b-ad21-8553020762c0,36.15,-96,-2.3286839,-79.4056784,1526.21,card,SUV,4,14:01,11/20/2016,183,10,no,no
695,9ad5afb0-43f1-4363-8e92-c2a56e18c230,56459b32-29eb-4282-9032-fd0ed79220a6,45.1870126,20.5134778,35.916433,14.5025108,782.53,card,SUV,3,17:38,6/22/2016,100,17,no,yes
696,c5647b72-6f57-4bc3-b7e8-18a825bc6e76,02098a9b-dfc0-4ac2-bc8b-963fa15111be,37.1560675,22.0444933,-6.5823,105.8508,1222.94,cash,auto,5,20:04,1/27/2017,243,15,no,no
697,f1bd215b-9e5d-46fe-9adf-c6bcbf7082c5,5c34154b-106c-4cd2-b8c2-7405afa98ed8,22.1215513,95.1536327,16.4826614,-85.8793252,386.85,card,SUV,5,11:11,6/27/2016,94,17,no,yes
698,a8ead4a2-b3a3-41b3-b07e-9018fb89d6a6,8d028f7c-eefd-4fe8-b9b8-888472cc104e,-6.264999,106.8513919,14.3958755,121.0191099,1361.4,cash,sedan,5,1:23,4/14/2017,89,27,no,yes
699,257020b1-949b-4dde-a46c-f87cef905fbd,fa0b7121-0cf6-429d-ac6c-e79e894178e7,8.2961481,35.5821994,35.2970392,25.0182231,1676.75,cash,micro,4,17:08,4/30/2017,129,26,yes,yes
700,2c9c0be3-4854-4bc6-81f2-7826b7525266,bca4f59b-1db0-4ec2-bdb4-674dcfff5d6c,31.7338222,118.8719394,57.7197857,12.933356,907.87,cash,auto,4,20:42,6/5/2017,178,11,no,no
701,2adf0075-3df5-49f7-8e17-53bb22af31d7,452268c4-1654-4de0-bdeb-25eae7d4abe7,-7.6838962,109.9764822,-17.308611,-48.278112,277.83,card,SUV,4,13:54,9/25/2016,296,24,no,no
702,c6a72d3a-02a5-483a-ba00-404d82c67dd7,5ee88f3f-8e3a-464d-b924-b5eca99a5271,14.5925105,121.0404991,40.7316367,20.0427329,523.6,card,micro,5,9:08,10/17/2016,282,28,yes,no
703,d81bb80d-e50c-4551-b751-4bd9285875fe,b2e36627-80ef-4721-b299-c84cee0fc452,47.372696,132.145184,49.8101924,19.3940342,1973.19,card,SUV,3,21:21,10/1/2016,160,30,yes,no
704,25f644a9-83c3-4e4b-9a15-51512409e74f,e2620db5-6d88-491c-a04b-b358c58fa510,-38.7088593,-73.1678812,53.5050031,-6.4671298,388.05,card,SUV,5,22:41,1/8/2017,109,24,yes,no
705,97227abf-b143-4461-8c06-c99c6d38bc78,d051c25d-ea1c-443c-b94d-1c7a91e54a11,50.03332,-113.58524,45.7738831,-73.9771044,296.3,card,SUV,3,21:25,10/15/2016,228,28,yes,no
706,457fd7f8-d93a-430a-bb86-461cfb82a869,adc08ca2-7abf-4ffc-be3c-291101cbcc58,3.0100681,101.5326734,41.1217553,-8.228543,675.16,card,micro,3,15:43,10/7/2016,241,9,yes,yes
707,450234be-6cc4-41ef-ab05-fee47a59d466,9bf9d6aa-8243-4555-a433-b3a4be390134,39.488181,76.723719,40.02575,124.2869167,1900.29,card,sedan,3,7:50,10/16/2016,235,23,no,no
708,f537baa8-6dee-4470-979d-2efe90aee256,0f07996e-d667-43f4-af27-ed0aaaa258cb,59.9486019,10.7309257,31.823845,121.507229,166.84,card,SUV,4,8:15,2/27/2017,111,17,no,yes
709,a299e407-dbdb-406f-b329-d0c0e807911d,4c179a40-c01d-4d6b-9b8f-938df42da917,-6.582711,110.6786933,40.6349415,22.5004081,1823.36,card,auto,4,5:07,9/14/2016,86,15,no,no
710,ab6d2b88-44f3-4938-80f5-d498cf643ff1,3c3e73e8-3889-4ff3-9a1c-c8e67b263891,36.1899557,117.1168644,56.5005833,39.6794042,1092.12,card,SUV,4,4:00,11/10/2016,226,16,yes,yes
711,1cbec4f1-af07-4ce8-8adf-1fa242720b45,988a43f0-91f8-4f1a-ba6d-2403c29f8759,21.8628802,106.5377839,-12.4,-74.7,1776.53,card,micro,4,9:53,1/20/2017,201,8,no,no
712,8c5c79ef-e9a1-4b1d-b19f-97bfd8a6820c,6de8925d-21e4-4195-85ae-9716804f385e,2.7239834,101.9476452,45.9400646,-74.1213151,1752.22,cash,sedan,4,15:32,12/10/2016,193,22,yes,yes
713,8d1208e8-e4dd-4a93-aa3f-583070b89063,bf5c9b38-ce0b-4581-9dde-79e8f745820d,-6.4698758,107.4780383,51.2221617,40.4794612,254.2,cash,SUV,4,17:56,11/30/2016,158,15,no,no
714,bad1a047-8c9e-4a45-92c1-3288428e654f,7c04b8e0-f51e-4243-9fce-e089d6708ac5,16.7753609,94.7381013,-8.614365,120.466499,1560.49,cash,micro,3,6:21,1/19/2017,168,23,no,yes
715,aa978f2a-e5be-4222-8bbc-cfd3b715a8f5,5f266dcb-bae0-4b64-aa62-0fe77148e5f6,19.3228423,95.1797058,7.99917,7.58361,1025.05,cash,sedan,5,12:28,8/12/2016,281,9,yes,yes
716,339ae431-c8fc-4b4f-9e35-a1d8aa807628,4f2d6b24-9c54-42c5-918a-e452a4ccd329,-23.7130018,-46.4140801,48.006844,2.7428365,1794.33,card,SUV,3,2:14,12/9/2016,99,20,yes,yes
717,87201f93-72e5-4568-ab0c-252399ab8293,7cce60b0-54a0-4740-a365-aa274b861afe,56.7113733,28.6688238,47.233746,122.018799,1653.37,cash,micro,3,7:54,1/17/2017,169,13,yes,no
718,1e5c36c9-e848-4588-970f-a8c1727e01f0,968bfa1b-106c-4bf3-866c-bc2a88c1fca1,45.2060835,20.6264373,-6.3034502,106.4563567,610.86,cash,micro,3,1:34,11/14/2016,272,9,no,yes
719,4390b5a7-fc21-4955-8a82-b8ac9623b8be,5622b5e9-1d47-4c0d-ae00-31a02a17ef17,9.7997051,118.7564541,52.8303055,62.5102237,164.47,card,sedan,5,23:31,10/14/2016,147,11,yes,yes
720,bc7943e4-6746-427b-848f-23efee0ee3cd,2c053def-1aa0-4317-a70b-e25e6848a703,-4.8824092,29.6615055,39.5421345,-118.5736924,126.24,cash,auto,3,0:02,9/11/2016,274,30,yes,yes
721,071ccd12-e1fd-4187-b52b-edcdd9ce8ad3,9643c75e-38b0-43ff-8850-64b9926e5277,-6.7523072,106.0346285,9.9847566,10.9510315,356.69,cash,auto,3,2:28,12/22/2016,229,11,yes,yes
722,29f33426-059d-4b31-bab8-9a2edb8d2ee2,08a6712e-7624-4713-a0e0-d36250bd06ca,47.1666507,8.2894205,-20.9829904,-40.9990597,1604.88,cash,SUV,4,14:37,7/25/2016,40,9,yes,yes
723,c83bea17-338f-4e6c-a8a2-21587f154134,387a7215-17ce-4fcd-b645-c52c4aacf17c,38.5385973,-121.6954666,3.5931213,97.2221421,996.38,cash,auto,4,22:07,8/16/2016,102,8,yes,yes
724,6914f61b-b9d7-4f1e-b766-d4e56ec79b81,bc39ac5a-69ce-4346-a45e-819ce219c402,-34.3486042,-56.7075141,42.0692985,19.5032559,168.82,card,auto,3,9:32,2/27/2017,283,9,no,yes
